3♢,3♣,3♡,4♢,4♣
3♢,3♣,3♡,4♢,4♡
3♢,3♣,3♡,4♣,4♡
3♢,3♣,3♡,4♢,4♠
3♢,3♣,3♡,4♣,4♠
3♢,3♣,3♡,4♡,4♠
3♢,3♣,3♡,5♢,5♣
3♢,3♣,3♡,5♢,5♡
3♢,3♣,3♡,5♣,5♡
3♢,3♣,3♡,5♢,5♠
3♢,3♣,3♡,5♣,5♠
3♢,3♣,3♡,5♡,5♠
3♢,3♣,3♡,6♢,6♣
3♢,3♣,3♡,6♢,6♡
3♢,3♣,3♡,6♣,6♡
3♢,3♣,3♡,6♢,6♠
3♢,3♣,3♡,6♣,6♠
3♢,3♣,3♡,6♡,6♠
3♢,3♣,3♡,7♢,7♣
3♢,3♣,3♡,7♢,7♡
3♢,3♣,3♡,7♣,7♡
3♢,3♣,3♡,7♢,7♠
3♢,3♣,3♡,7♣,7♠
3♢,3♣,3♡,7♡,7♠
3♢,3♣,3♡,8♢,8♣
3♢,3♣,3♡,8♢,8♡
3♢,3♣,3♡,8♣,8♡
3♢,3♣,3♡,8♢,8♠
3♢,3♣,3♡,8♣,8♠
3♢,3♣,3♡,8♡,8♠
3♢,3♣,3♡,9♢,9♣
3♢,3♣,3♡,9♢,9♡
3♢,3♣,3♡,9♣,9♡
3♢,3♣,3♡,9♢,9♠
3♢,3♣,3♡,9♣,9♠
3♢,3♣,3♡,9♡,9♠
3♢,3♣,3♡,T♢,T♣
3♢,3♣,3♡,T♢,T♡
3♢,3♣,3♡,T♣,T♡
3♢,3♣,3♡,T♢,T♠
3♢,3♣,3♡,T♣,T♠
3♢,3♣,3♡,T♡,T♠
3♢,3♣,3♡,J♢,J♣
3♢,3♣,3♡,J♢,J♡
3♢,3♣,3♡,J♣,J♡
3♢,3♣,3♡,J♢,J♠
3♢,3♣,3♡,J♣,J♠
3♢,3♣,3♡,J♡,J♠
3♢,3♣,3♡,Q♢,Q♣
3♢,3♣,3♡,Q♢,Q♡
3♢,3♣,3♡,Q♣,Q♡
3♢,3♣,3♡,Q♢,Q♠
3♢,3♣,3♡,Q♣,Q♠
3♢,3♣,3♡,Q♡,Q♠
3♢,3♣,3♡,K♢,K♣
3♢,3♣,3♡,K♢,K♡
3♢,3♣,3♡,K♣,K♡
3♢,3♣,3♡,K♢,K♠
3♢,3♣,3♡,K♣,K♠
3♢,3♣,3♡,K♡,K♠
3♢,3♣,3♡,A♢,A♣
3♢,3♣,3♡,A♢,A♡
3♢,3♣,3♡,A♣,A♡
3♢,3♣,3♡,A♢,A♠
3♢,3♣,3♡,A♣,A♠
3♢,3♣,3♡,A♡,A♠
3♢,3♣,3♡,2♢,2♣
3♢,3♣,3♡,2♢,2♡
3♢,3♣,3♡,2♣,2♡
3♢,3♣,3♡,2♢,2♠
3♢,3♣,3♡,2♣,2♠
3♢,3♣,3♡,2♡,2♠
3♢,3♣,3♠,4♢,4♣
3♢,3♣,3♠,4♢,4♡
3♢,3♣,3♠,4♣,4♡
3♢,3♣,3♠,4♢,4♠
3♢,3♣,3♠,4♣,4♠
3♢,3♣,3♠,4♡,4♠
3♢,3♣,3♠,5♢,5♣
3♢,3♣,3♠,5♢,5♡
3♢,3♣,3♠,5♣,5♡
3♢,3♣,3♠,5♢,5♠
3♢,3♣,3♠,5♣,5♠
3♢,3♣,3♠,5♡,5♠
3♢,3♣,3♠,6♢,6♣
3♢,3♣,3♠,6♢,6♡
3♢,3♣,3♠,6♣,6♡
3♢,3♣,3♠,6♢,6♠
3♢,3♣,3♠,6♣,6♠
3♢,3♣,3♠,6♡,6♠
3♢,3♣,3♠,7♢,7♣
3♢,3♣,3♠,7♢,7♡
3♢,3♣,3♠,7♣,7♡
3♢,3♣,3♠,7♢,7♠
3♢,3♣,3♠,7♣,7♠
3♢,3♣,3♠,7♡,7♠
3♢,3♣,3♠,8♢,8♣
3♢,3♣,3♠,8♢,8♡
3♢,3♣,3♠,8♣,8♡
3♢,3♣,3♠,8♢,8♠
3♢,3♣,3♠,8♣,8♠
3♢,3♣,3♠,8♡,8♠
3♢,3♣,3♠,9♢,9♣
3♢,3♣,3♠,9♢,9♡
3♢,3♣,3♠,9♣,9♡
3♢,3♣,3♠,9♢,9♠
3♢,3♣,3♠,9♣,9♠
3♢,3♣,3♠,9♡,9♠
3♢,3♣,3♠,T♢,T♣
3♢,3♣,3♠,T♢,T♡
3♢,3♣,3♠,T♣,T♡
3♢,3♣,3♠,T♢,T♠
3♢,3♣,3♠,T♣,T♠
3♢,3♣,3♠,T♡,T♠
3♢,3♣,3♠,J♢,J♣
3♢,3♣,3♠,J♢,J♡
3♢,3♣,3♠,J♣,J♡
3♢,3♣,3♠,J♢,J♠
3♢,3♣,3♠,J♣,J♠
3♢,3♣,3♠,J♡,J♠
3♢,3♣,3♠,Q♢,Q♣
3♢,3♣,3♠,Q♢,Q♡
3♢,3♣,3♠,Q♣,Q♡
3♢,3♣,3♠,Q♢,Q♠
3♢,3♣,3♠,Q♣,Q♠
3♢,3♣,3♠,Q♡,Q♠
3♢,3♣,3♠,K♢,K♣
3♢,3♣,3♠,K♢,K♡
3♢,3♣,3♠,K♣,K♡
3♢,3♣,3♠,K♢,K♠
3♢,3♣,3♠,K♣,K♠
3♢,3♣,3♠,K♡,K♠
3♢,3♣,3♠,A♢,A♣
3♢,3♣,3♠,A♢,A♡
3♢,3♣,3♠,A♣,A♡
3♢,3♣,3♠,A♢,A♠
3♢,3♣,3♠,A♣,A♠
3♢,3♣,3♠,A♡,A♠
3♢,3♣,3♠,2♢,2♣
3♢,3♣,3♠,2♢,2♡
3♢,3♣,3♠,2♣,2♡
3♢,3♣,3♠,2♢,2♠
3♢,3♣,3♠,2♣,2♠
3♢,3♣,3♠,2♡,2♠
3♢,3♡,3♠,4♢,4♣
3♢,3♡,3♠,4♢,4♡
3♢,3♡,3♠,4♣,4♡
3♢,3♡,3♠,4♢,4♠
3♢,3♡,3♠,4♣,4♠
3♢,3♡,3♠,4♡,4♠
3♢,3♡,3♠,5♢,5♣
3♢,3♡,3♠,5♢,5♡
3♢,3♡,3♠,5♣,5♡
3♢,3♡,3♠,5♢,5♠
3♢,3♡,3♠,5♣,5♠
3♢,3♡,3♠,5♡,5♠
3♢,3♡,3♠,6♢,6♣
3♢,3♡,3♠,6♢,6♡
3♢,3♡,3♠,6♣,6♡
3♢,3♡,3♠,6♢,6♠
3♢,3♡,3♠,6♣,6♠
3♢,3♡,3♠,6♡,6♠
3♢,3♡,3♠,7♢,7♣
3♢,3♡,3♠,7♢,7♡
3♢,3♡,3♠,7♣,7♡
3♢,3♡,3♠,7♢,7♠
3♢,3♡,3♠,7♣,7♠
3♢,3♡,3♠,7♡,7♠
3♢,3♡,3♠,8♢,8♣
3♢,3♡,3♠,8♢,8♡
3♢,3♡,3♠,8♣,8♡
3♢,3♡,3♠,8♢,8♠
3♢,3♡,3♠,8♣,8♠
3♢,3♡,3♠,8♡,8♠
3♢,3♡,3♠,9♢,9♣
3♢,3♡,3♠,9♢,9♡
3♢,3♡,3♠,9♣,9♡
3♢,3♡,3♠,9♢,9♠
3♢,3♡,3♠,9♣,9♠
3♢,3♡,3♠,9♡,9♠
3♢,3♡,3♠,T♢,T♣
3♢,3♡,3♠,T♢,T♡
3♢,3♡,3♠,T♣,T♡
3♢,3♡,3♠,T♢,T♠
3♢,3♡,3♠,T♣,T♠
3♢,3♡,3♠,T♡,T♠
3♢,3♡,3♠,J♢,J♣
3♢,3♡,3♠,J♢,J♡
3♢,3♡,3♠,J♣,J♡
3♢,3♡,3♠,J♢,J♠
3♢,3♡,3♠,J♣,J♠
3♢,3♡,3♠,J♡,J♠
3♢,3♡,3♠,Q♢,Q♣
3♢,3♡,3♠,Q♢,Q♡
3♢,3♡,3♠,Q♣,Q♡
3♢,3♡,3♠,Q♢,Q♠
3♢,3♡,3♠,Q♣,Q♠
3♢,3♡,3♠,Q♡,Q♠
3♢,3♡,3♠,K♢,K♣
3♢,3♡,3♠,K♢,K♡
3♢,3♡,3♠,K♣,K♡
3♢,3♡,3♠,K♢,K♠
3♢,3♡,3♠,K♣,K♠
3♢,3♡,3♠,K♡,K♠
3♢,3♡,3♠,A♢,A♣
3♢,3♡,3♠,A♢,A♡
3♢,3♡,3♠,A♣,A♡
3♢,3♡,3♠,A♢,A♠
3♢,3♡,3♠,A♣,A♠
3♢,3♡,3♠,A♡,A♠
3♢,3♡,3♠,2♢,2♣
3♢,3♡,3♠,2♢,2♡
3♢,3♡,3♠,2♣,2♡
3♢,3♡,3♠,2♢,2♠
3♢,3♡,3♠,2♣,2♠
3♢,3♡,3♠,2♡,2♠
3♣,3♡,3♠,4♢,4♣
3♣,3♡,3♠,4♢,4♡
3♣,3♡,3♠,4♣,4♡
3♣,3♡,3♠,4♢,4♠
3♣,3♡,3♠,4♣,4♠
3♣,3♡,3♠,4♡,4♠
3♣,3♡,3♠,5♢,5♣
3♣,3♡,3♠,5♢,5♡
3♣,3♡,3♠,5♣,5♡
3♣,3♡,3♠,5♢,5♠
3♣,3♡,3♠,5♣,5♠
3♣,3♡,3♠,5♡,5♠
3♣,3♡,3♠,6♢,6♣
3♣,3♡,3♠,6♢,6♡
3♣,3♡,3♠,6♣,6♡
3♣,3♡,3♠,6♢,6♠
3♣,3♡,3♠,6♣,6♠
3♣,3♡,3♠,6♡,6♠
3♣,3♡,3♠,7♢,7♣
3♣,3♡,3♠,7♢,7♡
3♣,3♡,3♠,7♣,7♡
3♣,3♡,3♠,7♢,7♠
3♣,3♡,3♠,7♣,7♠
3♣,3♡,3♠,7♡,7♠
3♣,3♡,3♠,8♢,8♣
3♣,3♡,3♠,8♢,8♡
3♣,3♡,3♠,8♣,8♡
3♣,3♡,3♠,8♢,8♠
3♣,3♡,3♠,8♣,8♠
3♣,3♡,3♠,8♡,8♠
3♣,3♡,3♠,9♢,9♣
3♣,3♡,3♠,9♢,9♡
3♣,3♡,3♠,9♣,9♡
3♣,3♡,3♠,9♢,9♠
3♣,3♡,3♠,9♣,9♠
3♣,3♡,3♠,9♡,9♠
3♣,3♡,3♠,T♢,T♣
3♣,3♡,3♠,T♢,T♡
3♣,3♡,3♠,T♣,T♡
3♣,3♡,3♠,T♢,T♠
3♣,3♡,3♠,T♣,T♠
3♣,3♡,3♠,T♡,T♠
3♣,3♡,3♠,J♢,J♣
3♣,3♡,3♠,J♢,J♡
3♣,3♡,3♠,J♣,J♡
3♣,3♡,3♠,J♢,J♠
3♣,3♡,3♠,J♣,J♠
3♣,3♡,3♠,J♡,J♠
3♣,3♡,3♠,Q♢,Q♣
3♣,3♡,3♠,Q♢,Q♡
3♣,3♡,3♠,Q♣,Q♡
3♣,3♡,3♠,Q♢,Q♠
3♣,3♡,3♠,Q♣,Q♠
3♣,3♡,3♠,Q♡,Q♠
3♣,3♡,3♠,K♢,K♣
3♣,3♡,3♠,K♢,K♡
3♣,3♡,3♠,K♣,K♡
3♣,3♡,3♠,K♢,K♠
3♣,3♡,3♠,K♣,K♠
3♣,3♡,3♠,K♡,K♠
3♣,3♡,3♠,A♢,A♣
3♣,3♡,3♠,A♢,A♡
3♣,3♡,3♠,A♣,A♡
3♣,3♡,3♠,A♢,A♠
3♣,3♡,3♠,A♣,A♠
3♣,3♡,3♠,A♡,A♠
3♣,3♡,3♠,2♢,2♣
3♣,3♡,3♠,2♢,2♡
3♣,3♡,3♠,2♣,2♡
3♣,3♡,3♠,2♢,2♠
3♣,3♡,3♠,2♣,2♠
3♣,3♡,3♠,2♡,2♠
3♢,3♣,4♢,4♣,4♡
3♢,3♡,4♢,4♣,4♡
3♣,3♡,4♢,4♣,4♡
3♢,3♠,4♢,4♣,4♡
3♣,3♠,4♢,4♣,4♡
3♡,3♠,4♢,4♣,4♡
4♢,4♣,4♡,5♢,5♣
4♢,4♣,4♡,5♢,5♡
4♢,4♣,4♡,5♣,5♡
4♢,4♣,4♡,5♢,5♠
4♢,4♣,4♡,5♣,5♠
4♢,4♣,4♡,5♡,5♠
4♢,4♣,4♡,6♢,6♣
4♢,4♣,4♡,6♢,6♡
4♢,4♣,4♡,6♣,6♡
4♢,4♣,4♡,6♢,6♠
4♢,4♣,4♡,6♣,6♠
4♢,4♣,4♡,6♡,6♠
4♢,4♣,4♡,7♢,7♣
4♢,4♣,4♡,7♢,7♡
4♢,4♣,4♡,7♣,7♡
4♢,4♣,4♡,7♢,7♠
4♢,4♣,4♡,7♣,7♠
4♢,4♣,4♡,7♡,7♠
4♢,4♣,4♡,8♢,8♣
4♢,4♣,4♡,8♢,8♡
4♢,4♣,4♡,8♣,8♡
4♢,4♣,4♡,8♢,8♠
4♢,4♣,4♡,8♣,8♠
4♢,4♣,4♡,8♡,8♠
4♢,4♣,4♡,9♢,9♣
4♢,4♣,4♡,9♢,9♡
4♢,4♣,4♡,9♣,9♡
4♢,4♣,4♡,9♢,9♠
4♢,4♣,4♡,9♣,9♠
4♢,4♣,4♡,9♡,9♠
4♢,4♣,4♡,T♢,T♣
4♢,4♣,4♡,T♢,T♡
4♢,4♣,4♡,T♣,T♡
4♢,4♣,4♡,T♢,T♠
4♢,4♣,4♡,T♣,T♠
4♢,4♣,4♡,T♡,T♠
4♢,4♣,4♡,J♢,J♣
4♢,4♣,4♡,J♢,J♡
4♢,4♣,4♡,J♣,J♡
4♢,4♣,4♡,J♢,J♠
4♢,4♣,4♡,J♣,J♠
4♢,4♣,4♡,J♡,J♠
4♢,4♣,4♡,Q♢,Q♣
4♢,4♣,4♡,Q♢,Q♡
4♢,4♣,4♡,Q♣,Q♡
4♢,4♣,4♡,Q♢,Q♠
4♢,4♣,4♡,Q♣,Q♠
4♢,4♣,4♡,Q♡,Q♠
4♢,4♣,4♡,K♢,K♣
4♢,4♣,4♡,K♢,K♡
4♢,4♣,4♡,K♣,K♡
4♢,4♣,4♡,K♢,K♠
4♢,4♣,4♡,K♣,K♠
4♢,4♣,4♡,K♡,K♠
4♢,4♣,4♡,A♢,A♣
4♢,4♣,4♡,A♢,A♡
4♢,4♣,4♡,A♣,A♡
4♢,4♣,4♡,A♢,A♠
4♢,4♣,4♡,A♣,A♠
4♢,4♣,4♡,A♡,A♠
4♢,4♣,4♡,2♢,2♣
4♢,4♣,4♡,2♢,2♡
4♢,4♣,4♡,2♣,2♡
4♢,4♣,4♡,2♢,2♠
4♢,4♣,4♡,2♣,2♠
4♢,4♣,4♡,2♡,2♠
3♢,3♣,4♢,4♣,4♠
3♢,3♡,4♢,4♣,4♠
3♣,3♡,4♢,4♣,4♠
3♢,3♠,4♢,4♣,4♠
3♣,3♠,4♢,4♣,4♠
3♡,3♠,4♢,4♣,4♠
4♢,4♣,4♠,5♢,5♣
4♢,4♣,4♠,5♢,5♡
4♢,4♣,4♠,5♣,5♡
4♢,4♣,4♠,5♢,5♠
4♢,4♣,4♠,5♣,5♠
4♢,4♣,4♠,5♡,5♠
4♢,4♣,4♠,6♢,6♣
4♢,4♣,4♠,6♢,6♡
4♢,4♣,4♠,6♣,6♡
4♢,4♣,4♠,6♢,6♠
4♢,4♣,4♠,6♣,6♠
4♢,4♣,4♠,6♡,6♠
4♢,4♣,4♠,7♢,7♣
4♢,4♣,4♠,7♢,7♡
4♢,4♣,4♠,7♣,7♡
4♢,4♣,4♠,7♢,7♠
4♢,4♣,4♠,7♣,7♠
4♢,4♣,4♠,7♡,7♠
4♢,4♣,4♠,8♢,8♣
4♢,4♣,4♠,8♢,8♡
4♢,4♣,4♠,8♣,8♡
4♢,4♣,4♠,8♢,8♠
4♢,4♣,4♠,8♣,8♠
4♢,4♣,4♠,8♡,8♠
4♢,4♣,4♠,9♢,9♣
4♢,4♣,4♠,9♢,9♡
4♢,4♣,4♠,9♣,9♡
4♢,4♣,4♠,9♢,9♠
4♢,4♣,4♠,9♣,9♠
4♢,4♣,4♠,9♡,9♠
4♢,4♣,4♠,T♢,T♣
4♢,4♣,4♠,T♢,T♡
4♢,4♣,4♠,T♣,T♡
4♢,4♣,4♠,T♢,T♠
4♢,4♣,4♠,T♣,T♠
4♢,4♣,4♠,T♡,T♠
4♢,4♣,4♠,J♢,J♣
4♢,4♣,4♠,J♢,J♡
4♢,4♣,4♠,J♣,J♡
4♢,4♣,4♠,J♢,J♠
4♢,4♣,4♠,J♣,J♠
4♢,4♣,4♠,J♡,J♠
4♢,4♣,4♠,Q♢,Q♣
4♢,4♣,4♠,Q♢,Q♡
4♢,4♣,4♠,Q♣,Q♡
4♢,4♣,4♠,Q♢,Q♠
4♢,4♣,4♠,Q♣,Q♠
4♢,4♣,4♠,Q♡,Q♠
4♢,4♣,4♠,K♢,K♣
4♢,4♣,4♠,K♢,K♡
4♢,4♣,4♠,K♣,K♡
4♢,4♣,4♠,K♢,K♠
4♢,4♣,4♠,K♣,K♠
4♢,4♣,4♠,K♡,K♠
4♢,4♣,4♠,A♢,A♣
4♢,4♣,4♠,A♢,A♡
4♢,4♣,4♠,A♣,A♡
4♢,4♣,4♠,A♢,A♠
4♢,4♣,4♠,A♣,A♠
4♢,4♣,4♠,A♡,A♠
4♢,4♣,4♠,2♢,2♣
4♢,4♣,4♠,2♢,2♡
4♢,4♣,4♠,2♣,2♡
4♢,4♣,4♠,2♢,2♠
4♢,4♣,4♠,2♣,2♠
4♢,4♣,4♠,2♡,2♠
3♢,3♣,4♢,4♡,4♠
3♢,3♡,4♢,4♡,4♠
3♣,3♡,4♢,4♡,4♠
3♢,3♠,4♢,4♡,4♠
3♣,3♠,4♢,4♡,4♠
3♡,3♠,4♢,4♡,4♠
4♢,4♡,4♠,5♢,5♣
4♢,4♡,4♠,5♢,5♡
4♢,4♡,4♠,5♣,5♡
4♢,4♡,4♠,5♢,5♠
4♢,4♡,4♠,5♣,5♠
4♢,4♡,4♠,5♡,5♠
4♢,4♡,4♠,6♢,6♣
4♢,4♡,4♠,6♢,6♡
4♢,4♡,4♠,6♣,6♡
4♢,4♡,4♠,6♢,6♠
4♢,4♡,4♠,6♣,6♠
4♢,4♡,4♠,6♡,6♠
4♢,4♡,4♠,7♢,7♣
4♢,4♡,4♠,7♢,7♡
4♢,4♡,4♠,7♣,7♡
4♢,4♡,4♠,7♢,7♠
4♢,4♡,4♠,7♣,7♠
4♢,4♡,4♠,7♡,7♠
4♢,4♡,4♠,8♢,8♣
4♢,4♡,4♠,8♢,8♡
4♢,4♡,4♠,8♣,8♡
4♢,4♡,4♠,8♢,8♠
4♢,4♡,4♠,8♣,8♠
4♢,4♡,4♠,8♡,8♠
4♢,4♡,4♠,9♢,9♣
4♢,4♡,4♠,9♢,9♡
4♢,4♡,4♠,9♣,9♡
4♢,4♡,4♠,9♢,9♠
4♢,4♡,4♠,9♣,9♠
4♢,4♡,4♠,9♡,9♠
4♢,4♡,4♠,T♢,T♣
4♢,4♡,4♠,T♢,T♡
4♢,4♡,4♠,T♣,T♡
4♢,4♡,4♠,T♢,T♠
4♢,4♡,4♠,T♣,T♠
4♢,4♡,4♠,T♡,T♠
4♢,4♡,4♠,J♢,J♣
4♢,4♡,4♠,J♢,J♡
4♢,4♡,4♠,J♣,J♡
4♢,4♡,4♠,J♢,J♠
4♢,4♡,4♠,J♣,J♠
4♢,4♡,4♠,J♡,J♠
4♢,4♡,4♠,Q♢,Q♣
4♢,4♡,4♠,Q♢,Q♡
4♢,4♡,4♠,Q♣,Q♡
4♢,4♡,4♠,Q♢,Q♠
4♢,4♡,4♠,Q♣,Q♠
4♢,4♡,4♠,Q♡,Q♠
4♢,4♡,4♠,K♢,K♣
4♢,4♡,4♠,K♢,K♡
4♢,4♡,4♠,K♣,K♡
4♢,4♡,4♠,K♢,K♠
4♢,4♡,4♠,K♣,K♠
4♢,4♡,4♠,K♡,K♠
4♢,4♡,4♠,A♢,A♣
4♢,4♡,4♠,A♢,A♡
4♢,4♡,4♠,A♣,A♡
4♢,4♡,4♠,A♢,A♠
4♢,4♡,4♠,A♣,A♠
4♢,4♡,4♠,A♡,A♠
4♢,4♡,4♠,2♢,2♣
4♢,4♡,4♠,2♢,2♡
4♢,4♡,4♠,2♣,2♡
4♢,4♡,4♠,2♢,2♠
4♢,4♡,4♠,2♣,2♠
4♢,4♡,4♠,2♡,2♠
3♢,3♣,4♣,4♡,4♠
3♢,3♡,4♣,4♡,4♠
3♣,3♡,4♣,4♡,4♠
3♢,3♠,4♣,4♡,4♠
3♣,3♠,4♣,4♡,4♠
3♡,3♠,4♣,4♡,4♠
4♣,4♡,4♠,5♢,5♣
4♣,4♡,4♠,5♢,5♡
4♣,4♡,4♠,5♣,5♡
4♣,4♡,4♠,5♢,5♠
4♣,4♡,4♠,5♣,5♠
4♣,4♡,4♠,5♡,5♠
4♣,4♡,4♠,6♢,6♣
4♣,4♡,4♠,6♢,6♡
4♣,4♡,4♠,6♣,6♡
4♣,4♡,4♠,6♢,6♠
4♣,4♡,4♠,6♣,6♠
4♣,4♡,4♠,6♡,6♠
4♣,4♡,4♠,7♢,7♣
4♣,4♡,4♠,7♢,7♡
4♣,4♡,4♠,7♣,7♡
4♣,4♡,4♠,7♢,7♠
4♣,4♡,4♠,7♣,7♠
4♣,4♡,4♠,7♡,7♠
4♣,4♡,4♠,8♢,8♣
4♣,4♡,4♠,8♢,8♡
4♣,4♡,4♠,8♣,8♡
4♣,4♡,4♠,8♢,8♠
4♣,4♡,4♠,8♣,8♠
4♣,4♡,4♠,8♡,8♠
4♣,4♡,4♠,9♢,9♣
4♣,4♡,4♠,9♢,9♡
4♣,4♡,4♠,9♣,9♡
4♣,4♡,4♠,9♢,9♠
4♣,4♡,4♠,9♣,9♠
4♣,4♡,4♠,9♡,9♠
4♣,4♡,4♠,T♢,T♣
4♣,4♡,4♠,T♢,T♡
4♣,4♡,4♠,T♣,T♡
4♣,4♡,4♠,T♢,T♠
4♣,4♡,4♠,T♣,T♠
4♣,4♡,4♠,T♡,T♠
4♣,4♡,4♠,J♢,J♣
4♣,4♡,4♠,J♢,J♡
4♣,4♡,4♠,J♣,J♡
4♣,4♡,4♠,J♢,J♠
4♣,4♡,4♠,J♣,J♠
4♣,4♡,4♠,J♡,J♠
4♣,4♡,4♠,Q♢,Q♣
4♣,4♡,4♠,Q♢,Q♡
4♣,4♡,4♠,Q♣,Q♡
4♣,4♡,4♠,Q♢,Q♠
4♣,4♡,4♠,Q♣,Q♠
4♣,4♡,4♠,Q♡,Q♠
4♣,4♡,4♠,K♢,K♣
4♣,4♡,4♠,K♢,K♡
4♣,4♡,4♠,K♣,K♡
4♣,4♡,4♠,K♢,K♠
4♣,4♡,4♠,K♣,K♠
4♣,4♡,4♠,K♡,K♠
4♣,4♡,4♠,A♢,A♣
4♣,4♡,4♠,A♢,A♡
4♣,4♡,4♠,A♣,A♡
4♣,4♡,4♠,A♢,A♠
4♣,4♡,4♠,A♣,A♠
4♣,4♡,4♠,A♡,A♠
4♣,4♡,4♠,2♢,2♣
4♣,4♡,4♠,2♢,2♡
4♣,4♡,4♠,2♣,2♡
4♣,4♡,4♠,2♢,2♠
4♣,4♡,4♠,2♣,2♠
4♣,4♡,4♠,2♡,2♠
3♢,3♣,5♢,5♣,5♡
3♢,3♡,5♢,5♣,5♡
3♣,3♡,5♢,5♣,5♡
3♢,3♠,5♢,5♣,5♡
3♣,3♠,5♢,5♣,5♡
3♡,3♠,5♢,5♣,5♡
4♢,4♣,5♢,5♣,5♡
4♢,4♡,5♢,5♣,5♡
4♣,4♡,5♢,5♣,5♡
4♢,4♠,5♢,5♣,5♡
4♣,4♠,5♢,5♣,5♡
4♡,4♠,5♢,5♣,5♡
5♢,5♣,5♡,6♢,6♣
5♢,5♣,5♡,6♢,6♡
5♢,5♣,5♡,6♣,6♡
5♢,5♣,5♡,6♢,6♠
5♢,5♣,5♡,6♣,6♠
5♢,5♣,5♡,6♡,6♠
5♢,5♣,5♡,7♢,7♣
5♢,5♣,5♡,7♢,7♡
5♢,5♣,5♡,7♣,7♡
5♢,5♣,5♡,7♢,7♠
5♢,5♣,5♡,7♣,7♠
5♢,5♣,5♡,7♡,7♠
5♢,5♣,5♡,8♢,8♣
5♢,5♣,5♡,8♢,8♡
5♢,5♣,5♡,8♣,8♡
5♢,5♣,5♡,8♢,8♠
5♢,5♣,5♡,8♣,8♠
5♢,5♣,5♡,8♡,8♠
5♢,5♣,5♡,9♢,9♣
5♢,5♣,5♡,9♢,9♡
5♢,5♣,5♡,9♣,9♡
5♢,5♣,5♡,9♢,9♠
5♢,5♣,5♡,9♣,9♠
5♢,5♣,5♡,9♡,9♠
5♢,5♣,5♡,T♢,T♣
5♢,5♣,5♡,T♢,T♡
5♢,5♣,5♡,T♣,T♡
5♢,5♣,5♡,T♢,T♠
5♢,5♣,5♡,T♣,T♠
5♢,5♣,5♡,T♡,T♠
5♢,5♣,5♡,J♢,J♣
5♢,5♣,5♡,J♢,J♡
5♢,5♣,5♡,J♣,J♡
5♢,5♣,5♡,J♢,J♠
5♢,5♣,5♡,J♣,J♠
5♢,5♣,5♡,J♡,J♠
