3♢,3♣,3♡,3♠,4♢
3♢,3♣,3♡,3♠,4♣
3♢,3♣,3♡,3♠,4♡
3♢,3♣,3♡,3♠,4♠
3♢,3♣,3♡,3♠,5♢
3♢,3♣,3♡,3♠,5♣
3♢,3♣,3♡,3♠,5♡
3♢,3♣,3♡,3♠,5♠
3♢,3♣,3♡,3♠,6♢
3♢,3♣,3♡,3♠,6♣
3♢,3♣,3♡,3♠,6♡
3♢,3♣,3♡,3♠,6♠
3♢,3♣,3♡,3♠,7♢
3♢,3♣,3♡,3♠,7♣
3♢,3♣,3♡,3♠,7♡
3♢,3♣,3♡,3♠,7♠
3♢,3♣,3♡,3♠,8♢
3♢,3♣,3♡,3♠,8♣
3♢,3♣,3♡,3♠,8♡
3♢,3♣,3♡,3♠,8♠
3♢,3♣,3♡,3♠,9♢
3♢,3♣,3♡,3♠,9♣
3♢,3♣,3♡,3♠,9♡
3♢,3♣,3♡,3♠,9♠
3♢,3♣,3♡,3♠,T♢
3♢,3♣,3♡,3♠,T♣
3♢,3♣,3♡,3♠,T♡
3♢,3♣,3♡,3♠,T♠
3♢,3♣,3♡,3♠,J♢
3♢,3♣,3♡,3♠,J♣
3♢,3♣,3♡,3♠,J♡
3♢,3♣,3♡,3♠,J♠
3♢,3♣,3♡,3♠,Q♢
3♢,3♣,3♡,3♠,Q♣
3♢,3♣,3♡,3♠,Q♡
3♢,3♣,3♡,3♠,Q♠
3♢,3♣,3♡,3♠,K♢
3♢,3♣,3♡,3♠,K♣
3♢,3♣,3♡,3♠,K♡
3♢,3♣,3♡,3♠,K♠
3♢,3♣,3♡,3♠,A♢
3♢,3♣,3♡,3♠,A♣
3♢,3♣,3♡,3♠,A♡
3♢,3♣,3♡,3♠,A♠
3♢,3♣,3♡,3♠,2♢
3♢,3♣,3♡,3♠,2♣
3♢,3♣,3♡,3♠,2♡
3♢,3♣,3♡,3♠,2♠
3♢,4♢,4♣,4♡,4♠
3♣,4♢,4♣,4♡,4♠
3♡,4♢,4♣,4♡,4♠
3♠,4♢,4♣,4♡,4♠
4♢,4♣,4♡,4♠,5♢
4♢,4♣,4♡,4♠,5♣
4♢,4♣,4♡,4♠,5♡
4♢,4♣,4♡,4♠,5♠
4♢,4♣,4♡,4♠,6♢
4♢,4♣,4♡,4♠,6♣
4♢,4♣,4♡,4♠,6♡
4♢,4♣,4♡,4♠,6♠
4♢,4♣,4♡,4♠,7♢
4♢,4♣,4♡,4♠,7♣
4♢,4♣,4♡,4♠,7♡
4♢,4♣,4♡,4♠,7♠
4♢,4♣,4♡,4♠,8♢
4♢,4♣,4♡,4♠,8♣
4♢,4♣,4♡,4♠,8♡
4♢,4♣,4♡,4♠,8♠
4♢,4♣,4♡,4♠,9♢
4♢,4♣,4♡,4♠,9♣
4♢,4♣,4♡,4♠,9♡
4♢,4♣,4♡,4♠,9♠
4♢,4♣,4♡,4♠,T♢
4♢,4♣,4♡,4♠,T♣
4♢,4♣,4♡,4♠,T♡
4♢,4♣,4♡,4♠,T♠
4♢,4♣,4♡,4♠,J♢
4♢,4♣,4♡,4♠,J♣
4♢,4♣,4♡,4♠,J♡
4♢,4♣,4♡,4♠,J♠
4♢,4♣,4♡,4♠,Q♢
4♢,4♣,4♡,4♠,Q♣
4♢,4♣,4♡,4♠,Q♡
4♢,4♣,4♡,4♠,Q♠
4♢,4♣,4♡,4♠,K♢
4♢,4♣,4♡,4♠,K♣
4♢,4♣,4♡,4♠,K♡
4♢,4♣,4♡,4♠,K♠
4♢,4♣,4♡,4♠,A♢
4♢,4♣,4♡,4♠,A♣
4♢,4♣,4♡,4♠,A♡
4♢,4♣,4♡,4♠,A♠
4♢,4♣,4♡,4♠,2♢
4♢,4♣,4♡,4♠,2♣
4♢,4♣,4♡,4♠,2♡
4♢,4♣,4♡,4♠,2♠
3♢,5♢,5♣,5♡,5♠
3♣,5♢,5♣,5♡,5♠
3♡,5♢,5♣,5♡,5♠
3♠,5♢,5♣,5♡,5♠
4♢,5♢,5♣,5♡,5♠
4♣,5♢,5♣,5♡,5♠
4♡,5♢,5♣,5♡,5♠
4♠,5♢,5♣,5♡,5♠
5♢,5♣,5♡,5♠,6♢
5♢,5♣,5♡,5♠,6♣
5♢,5♣,5♡,5♠,6♡
5♢,5♣,5♡,5♠,6♠
5♢,5♣,5♡,5♠,7♢
5♢,5♣,5♡,5♠,7♣
5♢,5♣,5♡,5♠,7♡
5♢,5♣,5♡,5♠,7♠
5♢,5♣,5♡,5♠,8♢
5♢,5♣,5♡,5♠,8♣
5♢,5♣,5♡,5♠,8♡
5♢,5♣,5♡,5♠,8♠
5♢,5♣,5♡,5♠,9♢
5♢,5♣,5♡,5♠,9♣
5♢,5♣,5♡,5♠,9♡
5♢,5♣,5♡,5♠,9♠
5♢,5♣,5♡,5♠,T♢
5♢,5♣,5♡,5♠,T♣
5♢,5♣,5♡,5♠,T♡
5♢,5♣,5♡,5♠,T♠
5♢,5♣,5♡,5♠,J♢
5♢,5♣,5♡,5♠,J♣
5♢,5♣,5♡,5♠,J♡
5♢,5♣,5♡,5♠,J♠
5♢,5♣,5♡,5♠,Q♢
5♢,5♣,5♡,5♠,Q♣
5♢,5♣,5♡,5♠,Q♡
5♢,5♣,5♡,5♠,Q♠
5♢,5♣,5♡,5♠,K♢
5♢,5♣,5♡,5♠,K♣
5♢,5♣,5♡,5♠,K♡
5♢,5♣,5♡,5♠,K♠
5♢,5♣,5♡,5♠,A♢
5♢,5♣,5♡,5♠,A♣
5♢,5♣,5♡,5♠,A♡
5♢,5♣,5♡,5♠,A♠
5♢,5♣,5♡,5♠,2♢
5♢,5♣,5♡,5♠,2♣
5♢,5♣,5♡,5♠,2♡
5♢,5♣,5♡,5♠,2♠
3♢,6♢,6♣,6♡,6♠
3♣,6♢,6♣,6♡,6♠
3♡,6♢,6♣,6♡,6♠
3♠,6♢,6♣,6♡,6♠
4♢,6♢,6♣,6♡,6♠
4♣,6♢,6♣,6♡,6♠
4♡,6♢,6♣,6♡,6♠
4♠,6♢,6♣,6♡,6♠
5♢,6♢,6♣,6♡,6♠
5♣,6♢,6♣,6♡,6♠
5♡,6♢,6♣,6♡,6♠
5♠,6♢,6♣,6♡,6♠
6♢,6♣,6♡,6♠,7♢
6♢,6♣,6♡,6♠,7♣
6♢,6♣,6♡,6♠,7♡
6♢,6♣,6♡,6♠,7♠
6♢,6♣,6♡,6♠,8♢
6♢,6♣,6♡,6♠,8♣
6♢,6♣,6♡,6♠,8♡
6♢,6♣,6♡,6♠,8♠
6♢,6♣,6♡,6♠,9♢
6♢,6♣,6♡,6♠,9♣
6♢,6♣,6♡,6♠,9♡
6♢,6♣,6♡,6♠,9♠
6♢,6♣,6♡,6♠,T♢
6♢,6♣,6♡,6♠,T♣
6♢,6♣,6♡,6♠,T♡
6♢,6♣,6♡,6♠,T♠
6♢,6♣,6♡,6♠,J♢
6♢,6♣,6♡,6♠,J♣
6♢,6♣,6♡,6♠,J♡
6♢,6♣,6♡,6♠,J♠
6♢,6♣,6♡,6♠,Q♢
6♢,6♣,6♡,6♠,Q♣
6♢,6♣,6♡,6♠,Q♡
6♢,6♣,6♡,6♠,Q♠
6♢,6♣,6♡,6♠,K♢
6♢,6♣,6♡,6♠,K♣
6♢,6♣,6♡,6♠,K♡
6♢,6♣,6♡,6♠,K♠
6♢,6♣,6♡,6♠,A♢
6♢,6♣,6♡,6♠,A♣
6♢,6♣,6♡,6♠,A♡
6♢,6♣,6♡,6♠,A♠
6♢,6♣,6♡,6♠,2♢
6♢,6♣,6♡,6♠,2♣
6♢,6♣,6♡,6♠,2♡
6♢,6♣,6♡,6♠,2♠
3♢,7♢,7♣,7♡,7♠
3♣,7♢,7♣,7♡,7♠
3♡,7♢,7♣,7♡,7♠
3♠,7♢,7♣,7♡,7♠
4♢,7♢,7♣,7♡,7♠
4♣,7♢,7♣,7♡,7♠
4♡,7♢,7♣,7♡,7♠
4♠,7♢,7♣,7♡,7♠
5♢,7♢,7♣,7♡,7♠
5♣,7♢,7♣,7♡,7♠
5♡,7♢,7♣,7♡,7♠
5♠,7♢,7♣,7♡,7♠
6♢,7♢,7♣,7♡,7♠
6♣,7♢,7♣,7♡,7♠
6♡,7♢,7♣,7♡,7♠
6♠,7♢,7♣,7♡,7♠
7♢,7♣,7♡,7♠,8♢
7♢,7♣,7♡,7♠,8♣
7♢,7♣,7♡,7♠,8♡
7♢,7♣,7♡,7♠,8♠
7♢,7♣,7♡,7♠,9♢
7♢,7♣,7♡,7♠,9♣
7♢,7♣,7♡,7♠,9♡
7♢,7♣,7♡,7♠,9♠
7♢,7♣,7♡,7♠,T♢
7♢,7♣,7♡,7♠,T♣
7♢,7♣,7♡,7♠,T♡
7♢,7♣,7♡,7♠,T♠
7♢,7♣,7♡,7♠,J♢
7♢,7♣,7♡,7♠,J♣
7♢,7♣,7♡,7♠,J♡
7♢,7♣,7♡,7♠,J♠
7♢,7♣,7♡,7♠,Q♢
7♢,7♣,7♡,7♠,Q♣
7♢,7♣,7♡,7♠,Q♡
7♢,7♣,7♡,7♠,Q♠
7♢,7♣,7♡,7♠,K♢
7♢,7♣,7♡,7♠,K♣
7♢,7♣,7♡,7♠,K♡
7♢,7♣,7♡,7♠,K♠
7♢,7♣,7♡,7♠,A♢
7♢,7♣,7♡,7♠,A♣
7♢,7♣,7♡,7♠,A♡
7♢,7♣,7♡,7♠,A♠
7♢,7♣,7♡,7♠,2♢
7♢,7♣,7♡,7♠,2♣
7♢,7♣,7♡,7♠,2♡
7♢,7♣,7♡,7♠,2♠
3♢,8♢,8♣,8♡,8♠
3♣,8♢,8♣,8♡,8♠
3♡,8♢,8♣,8♡,8♠
3♠,8♢,8♣,8♡,8♠
4♢,8♢,8♣,8♡,8♠
4♣,8♢,8♣,8♡,8♠
4♡,8♢,8♣,8♡,8♠
4♠,8♢,8♣,8♡,8♠
5♢,8♢,8♣,8♡,8♠
5♣,8♢,8♣,8♡,8♠
5♡,8♢,8♣,8♡,8♠
5♠,8♢,8♣,8♡,8♠
6♢,8♢,8♣,8♡,8♠
6♣,8♢,8♣,8♡,8♠
6♡,8♢,8♣,8♡,8♠
6♠,8♢,8♣,8♡,8♠
7♢,8♢,8♣,8♡,8♠
7♣,8♢,8♣,8♡,8♠
7♡,8♢,8♣,8♡,8♠
7♠,8♢,8♣,8♡,8♠
8♢,8♣,8♡,8♠,9♢
8♢,8♣,8♡,8♠,9♣
8♢,8♣,8♡,8♠,9♡
8♢,8♣,8♡,8♠,9♠
8♢,8♣,8♡,8♠,T♢
8♢,8♣,8♡,8♠,T♣
8♢,8♣,8♡,8♠,T♡
8♢,8♣,8♡,8♠,T♠
8♢,8♣,8♡,8♠,J♢
8♢,8♣,8♡,8♠,J♣
8♢,8♣,8♡,8♠,J♡
8♢,8♣,8♡,8♠,J♠
8♢,8♣,8♡,8♠,Q♢
8♢,8♣,8♡,8♠,Q♣
8♢,8♣,8♡,8♠,Q♡
8♢,8♣,8♡,8♠,Q♠
8♢,8♣,8♡,8♠,K♢
8♢,8♣,8♡,8♠,K♣
8♢,8♣,8♡,8♠,K♡
8♢,8♣,8♡,8♠,K♠
8♢,8♣,8♡,8♠,A♢
8♢,8♣,8♡,8♠,A♣
8♢,8♣,8♡,8♠,A♡
8♢,8♣,8♡,8♠,A♠
8♢,8♣,8♡,8♠,2♢
8♢,8♣,8♡,8♠,2♣
8♢,8♣,8♡,8♠,2♡
8♢,8♣,8♡,8♠,2♠
3♢,9♢,9♣,9♡,9♠
3♣,9♢,9♣,9♡,9♠
3♡,9♢,9♣,9♡,9♠
3♠,9♢,9♣,9♡,9♠
4♢,9♢,9♣,9♡,9♠
4♣,9♢,9♣,9♡,9♠
4♡,9♢,9♣,9♡,9♠
4♠,9♢,9♣,9♡,9♠
5♢,9♢,9♣,9♡,9♠
5♣,9♢,9♣,9♡,9♠
5♡,9♢,9♣,9♡,9♠
5♠,9♢,9♣,9♡,9♠
6♢,9♢,9♣,9♡,9♠
6♣,9♢,9♣,9♡,9♠
6♡,9♢,9♣,9♡,9♠
6♠,9♢,9♣,9♡,9♠
7♢,9♢,9♣,9♡,9♠
7♣,9♢,9♣,9♡,9♠
7♡,9♢,9♣,9♡,9♠
7♠,9♢,9♣,9♡,9♠
8♢,9♢,9♣,9♡,9♠
8♣,9♢,9♣,9♡,9♠
8♡,9♢,9♣,9♡,9♠
8♠,9♢,9♣,9♡,9♠
9♢,9♣,9♡,9♠,T♢
9♢,9♣,9♡,9♠,T♣
9♢,9♣,9♡,9♠,T♡
9♢,9♣,9♡,9♠,T♠
9♢,9♣,9♡,9♠,J♢
9♢,9♣,9♡,9♠,J♣
9♢,9♣,9♡,9♠,J♡
9♢,9♣,9♡,9♠,J♠
9♢,9♣,9♡,9♠,Q♢
9♢,9♣,9♡,9♠,Q♣
9♢,9♣,9♡,9♠,Q♡
9♢,9♣,9♡,9♠,Q♠
9♢,9♣,9♡,9♠,K♢
9♢,9♣,9♡,9♠,K♣
9♢,9♣,9♡,9♠,K♡
9♢,9♣,9♡,9♠,K♠
9♢,9♣,9♡,9♠,A♢
9♢,9♣,9♡,9♠,A♣
9♢,9♣,9♡,9♠,A♡
9♢,9♣,9♡,9♠,A♠
9♢,9♣,9♡,9♠,2♢
9♢,9♣,9♡,9♠,2♣
9♢,9♣,9♡,9♠,2♡
9♢,9♣,9♡,9♠,2♠
3♢,T♢,T♣,T♡,T♠
3♣,T♢,T♣,T♡,T♠
3♡,T♢,T♣,T♡,T♠
3♠,T♢,T♣,T♡,T♠
4♢,T♢,T♣,T♡,T♠
4♣,T♢,T♣,T♡,T♠
4♡,T♢,T♣,T♡,T♠
4♠,T♢,T♣,T♡,T♠
5♢,T♢,T♣,T♡,T♠
5♣,T♢,T♣,T♡,T♠
5♡,T♢,T♣,T♡,T♠
5♠,T♢,T♣,T♡,T♠
6♢,T♢,T♣,T♡,T♠
6♣,T♢,T♣,T♡,T♠
6♡,T♢,T♣,T♡,T♠
6♠,T♢,T♣,T♡,T♠
7♢,T♢,T♣,T♡,T♠
7♣,T♢,T♣,T♡,T♠
7♡,T♢,T♣,T♡,T♠
7♠,T♢,T♣,T♡,T♠
8♢,T♢,T♣,T♡,T♠
8♣,T♢,T♣,T♡,T♠
8♡,T♢,T♣,T♡,T♠
8♠,T♢,T♣,T♡,T♠
9♢,T♢,T♣,T♡,T♠
9♣,T♢,T♣,T♡,T♠
9♡,T♢,T♣,T♡,T♠
9♠,T♢,T♣,T♡,T♠
T♢,T♣,T♡,T♠,J♢
T♢,T♣,T♡,T♠,J♣
T♢,T♣,T♡,T♠,J♡
T♢,T♣,T♡,T♠,J♠
T♢,T♣,T♡,T♠,Q♢
T♢,T♣,T♡,T♠,Q♣
T♢,T♣,T♡,T♠,Q♡
T♢,T♣,T♡,T♠,Q♠
T♢,T♣,T♡,T♠,K♢
T♢,T♣,T♡,T♠,K♣
T♢,T♣,T♡,T♠,K♡
T♢,T♣,T♡,T♠,K♠
T♢,T♣,T♡,T♠,A♢
T♢,T♣,T♡,T♠,A♣
T♢,T♣,T♡,T♠,A♡
T♢,T♣,T♡,T♠,A♠
T♢,T♣,T♡,T♠,2♢
T♢,T♣,T♡,T♠,2♣
T♢,T♣,T♡,T♠,2♡
T♢,T♣,T♡,T♠,2♠
3♢,J♢,J♣,J♡,J♠
3♣,J♢,J♣,J♡,J♠
3♡,J♢,J♣,J♡,J♠
3♠,J♢,J♣,J♡,J♠
4♢,J♢,J♣,J♡,J♠
4♣,J♢,J♣,J♡,J♠
4♡,J♢,J♣,J♡,J♠
4♠,J♢,J♣,J♡,J♠
5♢,J♢,J♣,J♡,J♠
5♣,J♢,J♣,J♡,J♠
5♡,J♢,J♣,J♡,J♠
5♠,J♢,J♣,J♡,J♠
6♢,J♢,J♣,J♡,J♠
6♣,J♢,J♣,J♡,J♠
6♡,J♢,J♣,J♡,J♠
6♠,J♢,J♣,J♡,J♠
7♢,J♢,J♣,J♡,J♠
7♣,J♢,J♣,J♡,J♠
7♡,J♢,J♣,J♡,J♠
7♠,J♢,J♣,J♡,J♠
8♢,J♢,J♣,J♡,J♠
8♣,J♢,J♣,J♡,J♠
8♡,J♢,J♣,J♡,J♠
8♠,J♢,J♣,J♡,J♠
9♢,J♢,J♣,J♡,J♠
9♣,J♢,J♣,J♡,J♠
9♡,J♢,J♣,J♡,J♠
9♠,J♢,J♣,J♡,J♠
T♢,J♢,J♣,J♡,J♠
T♣,J♢,J♣,J♡,J♠
T♡,J♢,J♣,J♡,J♠
T♠,J♢,J♣,J♡,J♠
J♢,J♣,J♡,J♠,Q♢
J♢,J♣,J♡,J♠,Q♣
J♢,J♣,J♡,J♠,Q♡
J♢,J♣,J♡,J♠,Q♠
J♢,J♣,J♡,J♠,K♢
J♢,J♣,J♡,J♠,K♣
J♢,J♣,J♡,J♠,K♡
J♢,J♣,J♡,J♠,K♠
J♢,J♣,J♡,J♠,A♢
J♢,J♣,J♡,J♠,A♣
J♢,J♣,J♡,J♠,A♡
J♢,J♣,J♡,J♠,A♠
J♢,J♣,J♡,J♠,2♢
J♢,J♣,J♡,J♠,2♣
J♢,J♣,J♡,J♠,2♡
J♢,J♣,J♡,J♠,2♠
3♢,Q♢,Q♣,Q♡,Q♠
3♣,Q♢,Q♣,Q♡,Q♠
3♡,Q♢,Q♣,Q♡,Q♠
3♠,Q♢,Q♣,Q♡,Q♠
4♢,Q♢,Q♣,Q♡,Q♠
4♣,Q♢,Q♣,Q♡,Q♠
4♡,Q♢,Q♣,Q♡,Q♠
4♠,Q♢,Q♣,Q♡,Q♠
5♢,Q♢,Q♣,Q♡,Q♠
5♣,Q♢,Q♣,Q♡,Q♠
5♡,Q♢,Q♣,Q♡,Q♠
5♠,Q♢,Q♣,Q♡,Q♠
6♢,Q♢,Q♣,Q♡,Q♠
6♣,Q♢,Q♣,Q♡,Q♠
6♡,Q♢,Q♣,Q♡,Q♠
6♠,Q♢,Q♣,Q♡,Q♠
7♢,Q♢,Q♣,Q♡,Q♠
7♣,Q♢,Q♣,Q♡,Q♠
7♡,Q♢,Q♣,Q♡,Q♠
7♠,Q♢,Q♣,Q♡,Q♠
8♢,Q♢,Q♣,Q♡,Q♠
8♣,Q♢,Q♣,Q♡,Q♠
8♡,Q♢,Q♣,Q♡,Q♠
8♠,Q♢,Q♣,Q♡,Q♠
9♢,Q♢,Q♣,Q♡,Q♠
9♣,Q♢,Q♣,Q♡,Q♠
9♡,Q♢,Q♣,Q♡,Q♠
9♠,Q♢,Q♣,Q♡,Q♠
T♢,Q♢,Q♣,Q♡,Q♠
T♣,Q♢,Q♣,Q♡,Q♠
T♡,Q♢,Q♣,Q♡,Q♠
T♠,Q♢,Q♣,Q♡,Q♠
J♢,Q♢,Q♣,Q♡,Q♠
J♣,Q♢,Q♣,Q♡,Q♠
J♡,Q♢,Q♣,Q♡,Q♠
J♠,Q♢,Q♣,Q♡,Q♠
Q♢,Q♣,Q♡,Q♠,K♢
Q♢,Q♣,Q♡,Q♠,K♣
Q♢,Q♣,Q♡,Q♠,K♡
Q♢,Q♣,Q♡,Q♠,K♠
Q♢,Q♣,Q♡,Q♠,A♢
Q♢,Q♣,Q♡,Q♠,A♣
Q♢,Q♣,Q♡,Q♠,A♡
Q♢,Q♣,Q♡,Q♠,A♠
Q♢,Q♣,Q♡,Q♠,2♢
Q♢,Q♣,Q♡,Q♠,2♣
Q♢,Q♣,Q♡,Q♠,2♡
Q♢,Q♣,Q♡,Q♠,2♠
3♢,K♢,K♣,K♡,K♠
3♣,K♢,K♣,K♡,K♠
3♡,K♢,K♣,K♡,K♠
3♠,K♢,K♣,K♡,K♠
4♢,K♢,K♣,K♡,K♠
4♣,K♢,K♣,K♡,K♠
4♡,K♢,K♣,K♡,K♠
4♠,K♢,K♣,K♡,K♠
5♢,K♢,K♣,K♡,K♠
5♣,K♢,K♣,K♡,K♠
5♡,K♢,K♣,K♡,K♠
5♠,K♢,K♣,K♡,K♠
6♢,K♢,K♣,K♡,K♠
6♣,K♢,K♣,K♡,K♠
6♡,K♢,K♣,K♡,K♠
6♠,K♢,K♣,K♡,K♠
7♢,K♢,K♣,K♡,K♠
7♣,K♢,K♣,K♡,K♠
7♡,K♢,K♣,K♡,K♠
7♠,K♢,K♣,K♡,K♠
8♢,K♢,K♣,K♡,K♠
8♣,K♢,K♣,K♡,K♠
8♡,K♢,K♣,K♡,K♠
8♠,K♢,K♣,K♡,K♠
9♢,K♢,K♣,K♡,K♠
9♣,K♢,K♣,K♡,K♠
9♡,K♢,K♣,K♡,K♠
9♠,K♢,K♣,K♡,K♠
T♢,K♢,K♣,K♡,K♠
T♣,K♢,K♣,K♡,K♠
T♡,K♢,K♣,K♡,K♠
T♠,K♢,K♣,K♡,K♠
J♢,K♢,K♣,K♡,K♠
J♣,K♢,K♣,K♡,K♠
J♡,K♢,K♣,K♡,K♠
J♠,K♢,K♣,K♡,K♠
Q♢,K♢,K♣,K♡,K♠
Q♣,K♢,K♣,K♡,K♠
Q♡,K♢,K♣,K♡,K♠
Q♠,K♢,K♣,K♡,K♠
K♢,K♣,K♡,K♠,A♢
K♢,K♣,K♡,K♠,A♣
K♢,K♣,K♡,K♠,A♡
K♢,K♣,K♡,K♠,A♠
K♢,K♣,K♡,K♠,2♢
K♢,K♣,K♡,K♠,2♣
K♢,K♣,K♡,K♠,2♡
K♢,K♣,K♡,K♠,2♠
3♢,A♢,A♣,A♡,A♠
3♣,A♢,A♣,A♡,A♠
3♡,A♢,A♣,A♡,A♠
3♠,A♢,A♣,A♡,A♠
4♢,A♢,A♣,A♡,A♠
4♣,A♢,A♣,A♡,A♠
4♡,A♢,A♣,A♡,A♠
4♠,A♢,A♣,A♡,A♠
5♢,A♢,A♣,A♡,A♠
5♣,A♢,A♣,A♡,A♠
5♡,A♢,A♣,A♡,A♠
5♠,A♢,A♣,A♡,A♠
6♢,A♢,A♣,A♡,A♠
6♣,A♢,A♣,A♡,A♠
6♡,A♢,A♣,A♡,A♠
6♠,A♢,A♣,A♡,A♠
7♢,A♢,A♣,A♡,A♠
7♣,A♢,A♣,A♡,A♠
7♡,A♢,A♣,A♡,A♠
7♠,A♢,A♣,A♡,A♠
8♢,A♢,A♣,A♡,A♠
8♣,A♢,A♣,A♡,A♠
8♡,A♢,A♣,A♡,A♠
8♠,A♢,A♣,A♡,A♠
9♢,A♢,A♣,A♡,A♠
9♣,A♢,A♣,A♡,A♠
9♡,A♢,A♣,A♡,A♠
9♠,A♢,A♣,A♡,A♠
T♢,A♢,A♣,A♡,A♠
T♣,A♢,A♣,A♡,A♠
T♡,A♢,A♣,A♡,A♠
T♠,A♢,A♣,A♡,A♠
J♢,A♢,A♣,A♡,A♠
J♣,A♢,A♣,A♡,A♠
J♡,A♢,A♣,A♡,A♠
J♠,A♢,A♣,A♡,A♠
Q♢,A♢,A♣,A♡,A♠
Q♣,A♢,A♣,A♡,A♠
Q♡,A♢,A♣,A♡,A♠
Q♠,A♢,A♣,A♡,A♠
K♢,A♢,A♣,A♡,A♠
K♣,A♢,A♣,A♡,A♠
K♡,A♢,A♣,A♡,A♠
K♠,A♢,A♣,A♡,A♠
A♢,A♣,A♡,A♠,2♢
A♢,A♣,A♡,A♠,2♣
A♢,A♣,A♡,A♠,2♡
A♢,A♣,A♡,A♠,2♠
3♢,2♢,2♣,2♡,2♠
3♣,2♢,2♣,2♡,2♠
3♡,2♢,2♣,2♡,2♠
3♠,2♢,2♣,2♡,2♠
4♢,2♢,2♣,2♡,2♠
4♣,2♢,2♣,2♡,2♠
4♡,2♢,2♣,2♡,2♠
4♠,2♢,2♣,2♡,2♠
5♢,2♢,2♣,2♡,2♠
5♣,2♢,2♣,2♡,2♠
5♡,2♢,2♣,2♡,2♠
5♠,2♢,2♣,2♡,2♠
6♢,2♢,2♣,2♡,2♠
6♣,2♢,2♣,2♡,2♠
6♡,2♢,2♣,2♡,2♠
6♠,2♢,2♣,2♡,2♠
7♢,2♢,2♣,2♡,2♠
7♣,2♢,2♣,2♡,2♠
7♡,2♢,2♣,2♡,2♠
7♠,2♢,2♣,2♡,2♠
8♢,2♢,2♣,2♡,2♠
8♣,2♢,2♣,2♡,2♠
8♡,2♢,2♣,2♡,2♠
8♠,2♢,2♣,2♡,2♠
9♢,2♢,2♣,2♡,2♠
9♣,2♢,2♣,2♡,2♠
9♡,2♢,2♣,2♡,2♠
9♠,2♢,2♣,2♡,2♠
T♢,2♢,2♣,2♡,2♠
T♣,2♢,2♣,2♡,2♠
T♡,2♢,2♣,2♡,2♠
T♠,2♢,2♣,2♡,2♠
J♢,2♢,2♣,2♡,2♠
J♣,2♢,2♣,2♡,2♠
J♡,2♢,2♣,2♡,2♠
J♠,2♢,2♣,2♡,2♠
Q♢,2♢,2♣,2♡,2♠
Q♣,2♢,2♣,2♡,2♠
Q♡,2♢,2♣,2♡,2♠
Q♠,2♢,2♣,2♡,2♠
K♢,2♢,2♣,2♡,2♠
K♣,2♢,2♣,2♡,2♠
K♡,2♢,2♣,2♡,2♠
K♠,2♢,2♣,2♡,2♠
A♢,2♢,2♣,2♡,2♠
A♣,2♢,2♣,2♡,2♠
A♡,2♢,2♣,2♡,2♠
A♠,2♢,2♣,2♡,2♠
